category,filename,length,ascii_ratio,alpha_ratio,weird_runs,keyword_hits
CG,CG_20200702141303_VGQ56TPES3IY.md,22822,0.9993427394619228,0.9903601787748664,0,7
CG,CG_20200709005326_IM6UERCEOTIJ.md,22822,0.9993427394619228,0.9903601787748664,0,7
CG,CG_20200720185237_V7ATA6644NCE.md,22822,0.9993427394619228,0.9903601787748664,0,7
CG,CG_20200730165024_32T27RRWAAML.md,22822,0.9993427394619228,0.9903601787748664,0,7
CG,CG_20200801014447_UDIGJIMNVXKW.md,22822,0.9993427394619228,0.9903601787748664,0,7
CG,CG_20200805235149_LIEAMNHW464P.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20200813081540_OWWTYWIKGA3Y.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20200817192619_IXUNBOUKQZFD.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20200830190741_ZEIDGZEAYTBQ.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20200902073449_AGJVAPEZ3TX2.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20200904130047_AF6PSFJVJTBL.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20200917000341_AYMFBQ4673KI.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20200922035632_GCSWMTWBOM6Y.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20200930222503_6MMGMCM4AYIM.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20201001111231_4ZVM6ZTFSEHM.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20201007140654_C4BSECBA45FX.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20201010020140_AY6ONL2NFZBE.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20201022080559_M6JOSLK3CQQ4.md,23049,0.9993925983773699,0.9903249598681071,0,7
CG,CG_20201027233938_6ZCEVKZJGXJO.md,23067,0.9993930723544457,0.9902458056964495,0,7
CG,CG_20201107014818_QJ2QLX3YRXBV.md,23067,0.9993930723544457,0.9902458056964495,0,7
CG,CG_20201110200922_DUMNYA3F3UWR.md,23067,0.9993930723544457,0.9902458056964495,0,7
CG,CG_20201118060403_5AKP4T5N6M4J.md,23067,0.9993930723544457,0.9902458056964495,0,7
CG,CG_20201121181158_4FVDDHFC2PY5.md,23067,0.9993930723544457,0.9902458056964495,0,7
CG,CG_20201123170917_KAVEQDI7OF3D.md,23067,0.9993930723544457,0.9902458056964495,0,7
CG,CG_20201203052808_W3CNJOBFHSCS.md,23067,0.9993930723544457,0.9902458056964495,0,7
CG,CG_20201213235816_2VFAXASULKXX.md,23067,0.9993930723544457,0.9902458056964495,0,7
CG,CG_20201215215419_NHGTEUINI65P.md,34909,0.9995703113810193,0.9926093557535306,0,7
CG,CG_20201224071653_OTYYTQJID2ON.md,34884,0.9995700034399725,0.9928620571035431,0,7
CG,CG_20201230235300_HHFHDE45VKTA.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210103060127_DUQHJIV3IHHU.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210123175251_IT7VCWEWEUOV.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210128005845_LOUCDCHGRHEH.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210128073228_I4GPBVJELA23.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210130225829_IANKL2DMWCK5.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210201180333_OO5I6SBNMA5T.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210207215325_RTOXC7IJPEAB.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210214001619_P5WRFRXLAZXM.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210219111129_7YNLK5LR5ZOZ.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210228042014_2CS2OFRT2MPZ.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210301065347_H3C3VEJEUTQ7.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210310233535_WJOX3HHAJDZO.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210317215143_FRG3GM4ASIAN.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210325062756_B7E6GP5FIYYE.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210331233754_35B6U7CWFNL5.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210401005612_FO2IICWFXMVU.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210403033601_BJLP25HVFL73.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210406181016_P5CAG26APYRO.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210409010114_C5MKOXOXIMWG.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210430032115_CFXT6KEPWYHS.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210501001217_4VI4IOWPGI7G.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210513133636_5I2IM2TDAWGD.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210521045329_DIIQE7QMST5J.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210524080144_GDMLWVJWHUPP.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210527201009_74OJYAV4VOPF.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210601030023_SA5PC66WGOYM.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210605161555_WSTG3NA6P7XK.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210616035027_W7BMYXG64RJW.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210623044849_EOEI3R7YWCY6.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210630220535_BLUJFKIMJL2R.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210701130542_WPWSCGHJN3UE.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210709210054_SST2MNL7EXQ7.md,34715,0.9995967161169523,0.992971338038312,0,7
CG,CG_20210722150313_G6ZFIBUAWBSF.md,34781,0.999597481383514,0.9929846755412438,0,7
CG,CG_20210723204241_VLKEWRGAFFAW.md,34781,0.999597481383514,0.9929846755412438,0,7
CG,CG_20210731130100_5OR5CJVIA2K6.md,34781,0.999597481383514,0.9929846755412438,0,7
CG,CG_20210804003900_IDFFTAJ7PY3D.md,34781,0.999597481383514,0.9929846755412438,0,7
CG,CG_20210809193945_I44VCHZR47S3.md,34781,0.999597481383514,0.9929846755412438,0,7
CG,CG_20210815073749_446O3FA7N3BB.md,34781,0.999597481383514,0.9929846755412438,0,7
CG,CG_20210825015502_DSB6E3TJV662.md,34781,0.999597481383514,0.9929846755412438,0,7
